lab2,lab2_060,vincent,"After I've stolen your plans and inventions, I'll take over the country and you'll be wiped away. Haha!",confrontation,cutscene,7
lab2,lab2_061,coppelius,"I'll never allow my work to fall into your hands. No righteous man would ever join you, Vincent!",confrontation,cutscene,8
lab2,lab2_062,vincent,"I'll find your invention, Coppelius! Sooner or later I'll find it!",confrontation,cutscene,9
lab2,lab2_063,nathan,It's DR. Coppelius.,confrontation,cutscene,10
lab2,lab2_064,FLASH,---,confrontation,cutscene,11
lab2,lab2_065,nathan,"What happened? Where did he go? Hey, someone stole all my things!",confrontation,cutscene,12
lab2,lab2_066,coppelius,Vincent walked out of the room while we were unconscious.,confrontation,cutscene,13
lab2,lab2_067,coppelius,He locked us in here ... We have to get out!,confrontation,cutscene,14
lab2,lab2_068,nathan,Dr. Coppelius...?,Dr. Coppelius,talk to,
lab2,lab2_069,nathan,Could this be Dr. Coppelius? He looks more sinister than I expected.,stranger with cape,look at,
lab2,lab2_070,nathan,"Excuse me, are you Dr. Coppelius?",stranger with cape,talk to,1
lab2,lab2_071,vincent,"I've expected you... I knew he was going to send someone in here, but someone like you? A little desperate - the old man!",stranger with cape,talk to,2
lab2,lab2_072,nathan,What are you talking about?,stranger with cape,talk to,3
lab2,lab2_073,vincent,"You're nothing but a puppet! If you weren't so insignificant, I would tear you apart and put you back together again...",stranger with cape,talk to,4
lab2,lab2_074,vincent,I could even purge your memories and whisper new ones into your empty brain.,stranger with cape,talk to,5
lab2,lab2_075,vincent,Then you'd serve me and execute my commands. See? You could still become useful - isn't that just wonderful?!,stranger with cape,talk to,6
lab2,lab2_076,nathan,No ... who are you?!,stranger with cape,talk to,7
lab2,lab2_077,nathan,I'd better avoid roughing up random strangers.,stranger with cape,use (hit),
lab2,lab2_078,nathan,There's a group of scientists ... mh...,old photograph,look at,1
lab2,lab2_079,nathan,"Hey, you're pictured here, too.",old photograph,look at,2
lab2,lab2_080,coppelius,"Indeed, I am.",old photograph,look at,3
lab2,lab2_081,nathan,"No, I'll leave it here.",old photograph,use (take),
lab2,lab2_082,nathan,It's some kind of tank that is connected to the pod.,boiler tank,look at,1
lab2,lab2_083,nathan,There's a flammability symbol painted on the side.,boiler tank,look at,2
lab2,lab2_084,nathan,How? Maybe I can put something in there ...,boiler tank,use,
lab2,lab2_085,nathan,I'll put the burning leaflet into the tank.,boiler tank (ignition),item (leaflet),1
lab2,lab2_086,nathan,"Don't try this at home, kids!",boiler tank (ignition),item (leaflet),2
lab2,lab2_087,nathan,It seems that I've started a fire within the tank.,boiler tank (ignition),item (leaflet),3
lab2,lab2_088,nathan,Is that a good thing?,boiler tank (ignition),item (leaflet),4
lab2,lab2_089,nathan,"Good idea... if I could just start a fire in the boiler, then this could make it hotter.",boiler tank (ignition),item (anything flammable),
lab2,lab2_094,nathan,How? Maybe I can put something else in there.,boiler tank (ignition),use,
lab2,lab2_095,nathan,I'll put the rest of the alcohol into the tank.,boiler tank (ignition),item (bottle),
lab2,lab2_096,nathan,"I'll put in these seeds, too.",boiler tank (ignition),item (seeds),
lab2,lab2_097,nathan,"This should burn, too.",boiler tank (ignition),item (cloth),
lab2,lab2_100,nathan,I've put quite enough into that boiler.,boiler tank (ready),use,
lab2,lab2_101,nathan,"Dr. Coppelius, I was sent to find you.",Dr. Coppelius (dialog tree),topic: quest,
lab2,lab2_102,coppelius,"I know, I know. The university wants to know if I'm still alive.",Dr. Coppelius (dialog tree),topic: quest,
lab2,lab2_103,nathan,Yes. I'm supposed to tell you that you are in great danger!,Dr. Coppelius (dialog tree),topic: quest,
lab2,lab2_104,coppelius,"Well, I know that! That's why I had to hide. I guess my old colleagues were worried enough that they sent you to find me.",Dr. Coppelius (dialog tree),topic: quest,
lab2,lab2_105,nathan,What kind of danger are you in?,Dr. Coppelius (dialog tree),topic: quest,
lab2,lab2_106,coppelius,"I knew Vincent was after me... I had to hide to protect my invention. My granddaughter would be in great danger, too, if Vincent found out about my invention.",Dr. Coppelius (dialog tree),topic: quest,
lab2,lab2_107,nathan,Nora?,Dr. Coppelius (dialog tree),topic: quest,
lab2,lab2_108,coppelius,"Yes, Nora ... I promised to look after her.",Dr. Coppelius (dialog tree),topic: quest,
lab2,lab2_109,nathan,Who is Vincent?,Dr. Coppelius (dialog tree),topic: vincent,
lab2,lab2_110,coppelius,"Well, do you see that old photograph over there? Have a look at it and I'll tell you ...",Dr. Coppelius (dialog tree),topic: vincent,
lab2,lab2_111,nathan,What invention was Vincent talking about?,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_112,coppelius,After many years of research I was able to construct  that what scientists dream to achieve since generations ...,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_113,coppelius,I constructed a mechanical heart!,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_114,nathan,A mechanical heart?,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_115,coppelius,Yes! A mechanical heart could be the motor for every kind of device ... it's very effective. It just needs a small amount of electric energy.,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_116,coppelius,"Imagine ... a mechanical heart that keeps a tank rolling, providing the energy for planes, beating in the chest of a robot man...",Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_117,coppelius,... or in the chest of a sick young girl.,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_118,nathan,What do you mean? ,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_119,nathan,Wait ... Nora??,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_120,coppelius,Yes! She was the reason I invested thousands of hours into research ... she was very sick.,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_121,coppelius,The only prototype that ever worked was not perfect ... from time to time the device needs to be adjusted ... but it helped my granddaughter Nora to survive.,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_122,nathan,Now I understand why you wanted to keep your invention a secret. If Vincent knew about it then ...,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_123,coppelius,... Nora would be in great danger! Yes.,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_124,nathan,But why did you come here? Why risk running into Vincent?,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_125,coppelius,When I left I forgot some notes that could help me to keep Nora from getting sick. I didn't know that Vincent was already here.,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_126,nathan,Then why did you want me to get into the house?,Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_127,coppelius,"Well, I don't know how Vincent got in... but I tried to make it as complicated as possible to get down here. Unfortunately I couldn't remember how to get in here myself ... it seems I'm getting too old.",Dr. Coppelius (dialog tree),topic: invention,
lab2,lab2_128,nathan,What is this place?,Dr. Coppelius (dialog tree),topic: lab,
lab2,lab2_129,coppelius,This is my research laboratory.,Dr. Coppelius (dialog tree),topic: lab,
lab2,lab2_130,coppelius,About two years ago I heard that Vincent was after our discoveries and that several members of our research team had disappeared.,Dr. Coppelius (dialog tree),topic: lab,
lab2,lab2_131,coppelius,We tried to stay in contact via radio and mail but after I lost one contact after the other I decided that it's better to leave and to destroy everything that might be useful for Vincent and his evil plans.,Dr. Coppelius (dialog tree),topic: lab,
lab2,lab2_132,nathan,So that's why the university doesn't know where you are?,Dr. Coppelius (dialog tree),topic: lab,
lab2,lab2_133,coppelius,Exactly.,Dr. Coppelius (dialog tree),topic: lab,
lab2,lab2_134,nathan,How do we get out of here?,Dr. Coppelius (dialog tree),topic: escape,
lab2,lab2_135,coppelius,"Well, that escape pod over there would be an option, but ...",Dr. Coppelius (dialog tree),topic: escape,
lab2,lab2_136,nathan,Escape? That sounds perfect!,Dr. Coppelius (dialog tree),topic: escape,
lab2,lab2_137,coppelius,Yes ... well ... it has its quirks.,Dr. Coppelius (dialog tree),topic: escape,
lab2,lab2_138,nathan,How can I use it?,Dr. Coppelius (dialog tree),topic: escape,
lab2,lab2_139,coppelius,"Maybe you're right, we don't have a choice.",Dr. Coppelius (dialog tree),topic: escape,
lab2,lab2_140,coppelius,First you'll have to get get a fire started in the boiler ... then put in anything that might burn. Anything that contains alcohol would help.,Dr. Coppelius (dialog tree),topic: escape,
lab2,lab2_141,coppelius,That should generate enough steam to activate the pod.,Dr. Coppelius (dialog tree),topic: escape,
lab2,lab2_142,nathan,First: Start a fire. Second: Put in highly flammable things ... I should be able to do that.,Dr. Coppelius (dialog tree),topic: escape,
lab2,lab2_143,nathan,I'll try to get us out of here.,Dr. Coppelius (dialog tree),topic: goodbye,
lab2,lab2_144,coppelius,Very good.,Dr. Coppelius (dialog tree),topic: goodbye,
photo,photo_001,coppelius,"Yes, the members of the Smith Institute for Advanced Research.",photo,cutscene,1
photo,photo_002,coppelius,"Among us were leading scientists from all over the world, who together made the most stunning discoveries.",photo,cutscene,2
photo,photo_003,coppelius,Do you recognize the man in the background?,photo,cutscene,3
photo,photo_004,coppelius,"Right, it's Vincent.",photo,cutscene,4
photo,photo_005,coppelius,He was the reason the group split up in the end.,photo,cutscene,5
photo,photo_006,coppelius,He tried to convince us to use our inventions to overthrow the government.,photo,cutscene,6
photo,photo_007,coppelius,Of course we declined. We then decided to cease our official researches.,photo,cutscene,7
photo,photo_008,coppelius,Vincent disappeared.,photo,cutscene,8
photo,photo_009,coppelius,"Years passed and I slowly lost contact with my colleagues. In his last message, Professor Smith wrote only one line...",photo,cutscene,9
photo,photo_010,coppelius,Vincent is back.,photo,cutscene,10
well,well_000,nathan,It's the long way back to the village.,path through fields,look at,
well,well_001,nathan,I can't leave. Not yet.,path through fields,use,
well,well_002,nathan,It's dead.,dead tree,look at,
well,well_003,nathan,The dry branches would make perfect firewood.,dead tree,use,
well,well_004,nathan,"It's an old bridge, but the wood still looks strong and trustworthy.",wooden bridge,look at,
well,well_005,nathan,I can only use it to get to the other side.,wooden bridge,use,
well,well_006,nathan,That cart has seen better days...,broken cart,look at,
well,well_007,nathan,I wonder who left you here.,broken cart,talk to,
well,well_008,nathan,I can't use it. It's definitely broken.,broken cart,use,
well,well_009,nathan,Is that a coffin? Creepy.,strange box,look at,1
well,well_010,nathan,It looks like it was opened from inside...,strange box,look at,2
well,well_011,nathan,I'm not going in there!,strange box,use,
well,well_012,nathan,There's something shiny stuck between the boards.,shiny object,look at,
well,well_013,nathan,What's this?,shiny object,use,
well,well_014,nathan,It's the well handle.,handle (attached),look at,
well,well_015,nathan,Ooops!,handle (attached),use (take),
well,well_016,nathan,It's the handle from the well.,handle (detached),look at,
well,well_017,nathan,Okay. It might be useful.,handle (detached),use (take),
well,well_018,nathan,It's an old well.,stone well,look at,
well,well_019,nathan,Hello!? Is anyone down there?,stone well,talk to,1
well,well_020,well,...,stone well,talk to,2
well,well_021,nathan,No one is answering. Good.,stone well,talk to,3
well,well_022,nathan,I should use the handle.,stone well,use,
well,well_024,nathan,It broke when I touched it.,stone well (broken handle),look at,
well,well_028,nathan,It's a nice lantern.,lantern,look at,
well,well_029,nathan,I don't want to. I don't like darkness.,lantern,talk to (blow out),
well,well_030,nathan,"No, it's already lit.",lantern,use (open),
well,well_031,nathan,It looks like he's on a hiking trip.,greg,look at,
well,well_032,nathan,Excuse me...,greg,talk to,1
well,well_033,greg,Why hello!,greg,talk to,2
well,well_034,nathan,No.,greg,use (hit),
well,well_035,nathan,I don't want to duel him!,greg,item (glove),
well,well_037,nathan,Those are nice looking mushrooms.,mushrooms,look at,
well,well_038,nathan,"No, they might be poisonous.",mushrooms,talk to (eat),
well,well_039,nathan,I have no idea what kind of mushrooms these are.,mushrooms,use (take),1
well,well_040,nathan,I should only take what I really need.,mushrooms,use (take),2
well,well_041,nathan,It's a crow.,crow,look at,1
well,well_042,nathan,Someone has tied a golden chain with a key to his leg.,crow,look at,2
well,well_043,nathan,Hi there.,crow,talk to,1
well,well_044,nathan,"Come on ... you don't need this key, right?",crow,talk to,2
well,well_045,nathan,"No. He's going to bite my fingers off, I know it.",crow,use,
well,well_046,nathan,"Try this, my friend.",crow,item (seeds3),1
well,well_047,nathan,It seems that he likes them... and I do believe that he looks slightly tired now.,crow,item (seeds3),2
well,well_048,nathan,How about another delicious and crunchy sedative seed?,crow,item (seeds2),1
well,well_049,nathan,He definitely looks tired now.,crow,item (seeds2),2
well,well_050,nathan,How about one more delicious and crunchy sedative seed?,crow,item (seeds1),1
well,well_051,nathan,Hmm... I guess he flew away to take a nap.,crow,item (seeds1),2
well,well_052,nathan,I'll have to find him.,crow,item (seeds1),3
well,well_053,nathan,A dry branch.,branch,look at,
well,well_055,nathan,There's no light.,lamp (closed),look at,
well,well_056,nathan,Now it's open.,lamp (closed),use (open),
well,well_057,nathan,"That should work, but I'll have to open the lantern first.",lamp (closed),item (lighter),
well,well_059,nathan,It's already open.,lamp (opened),look at,
well,well_060,nathan,Nice warm light.,lamp (opened),item (lighter),
well,well_062,nathan,No. I really don't like darkness.,lamp (lit),talk to (blow out),
well,well_063,nathan,There's no need to do that anymore.,lamp (lit),use (open),
well,well_065,nathan,I'm Nathan. Who are you?,greg (dialog tree),topic: hello,1
well,well_066,greg,"Hi Nathan. I'm Gregory, a traveller.",greg (dialog tree),topic: hello,2
well,well_067,nathan,A pleasure to meet you. May I call you Greg?,greg (dialog tree),topic: hello,3
well,well_068,greg,"...Er, sure.",greg (dialog tree),topic: hello,4
well,well_069,nathan,"Where are you off to, Greg?",greg (dialog tree),topic: destination,1
well,well_070,greg,"Right now I'm heading to Leipzig to meet my friend, Matthew.",greg (dialog tree),topic: destination,2
well,well_071,greg,We have a street performance act that we're taking on the road!,greg (dialog tree),topic: destination,3
well,well_072,nathan,"Neat, what's your act?",greg (dialog tree),topic: destination,4
well,well_073,greg,I juggle fire while Matthew tells adventurous short stories.,greg (dialog tree),topic: destination,5
well,well_074,nathan,"Wow, that sounds great!",greg (dialog tree),topic: destination,6
well,well_075,greg,"Who knows, maybe you'll catch our act someday.",greg (dialog tree),topic: destination,7
well,well_076,nathan,Are you connected to the mystery that surrounds this remote area?,greg (dialog tree),topic: help,1
well,well_077,greg,"I don't think so, but I may be able to help.",greg (dialog tree),topic: help,2
well,well_078,greg,"Whenever I ponder a mystery, I crack a can of soda to help me think.",greg (dialog tree),topic: help,3
well,well_079,greg,"Here, try this!",greg (dialog tree),topic: help,4
well,well_080,nathan,"Wow, thanks! A can of Dr. Pepper, my favorite!",greg (dialog tree),topic: help,5
well,well_081,greg,"No problem, mate!",greg (dialog tree),topic: help,6
well,well_082,nathan,Do you know a Dr. Coppelius?,greg (dialog tree),topic: coppelius,1
well,well_083,greg,"Sorry, I can't help. I'm just passing through these parts.",greg (dialog tree),topic: coppelius,2
well,well_084,nathan,So ... you don't know him?,greg (dialog tree),topic: coppelius,3
well,well_085,greg,Can't say that I do.,greg (dialog tree),topic: coppelius,4
well,well_086,nathan,"Okay, just thought I'd ask.",greg (dialog tree),topic: coppelius,5
well,well_087,nathan,"So, you're sure you don't know a Dr. Coppelius?",greg (dialog tree),"topic: coppelius, repeat",1
well,well_088,greg,Still no.,greg (dialog tree),"topic: coppelius, repeat",2
well,well_089,nathan,I see.,greg (dialog tree),"topic: coppelius, repeat",3
well,well_090,nathan,"Well, I gotta go.",greg (dialog tree),topic: goodbye,1
well,well_091,greg,"See ya, Nathan!",greg (dialog tree),topic: goodbye,2
